record Time,Original_Count,Filtered_Count,Avg_Current,Avg_Voltage,Avg_Resistance,Avg_Temperature,Avg_Current_Scaled,Avg_Voltage_Scaled,Avg_Resistance_Scaled,Avg_Temperature_Scaled
2025-04-05 20:00:00,357,326,29.121128834355826,83.66104294478528,2.86799437881301,724.847018002001,-1.206849139799033,-1.2097875184794198,0.005150635077309684,-1.1962301756897664
2025-04-05 21:00:00,355,355,35.0394676056338,100.88845070422536,2.8792782780174204,754.1733226507482,0.0568158301549061,0.07578420315788399,0.4882945976227362,-0.7891130740318804
2025-04-05 22:00:00,347,347,35.50072622478386,102.27982708933718,2.881128734407846,779.4191101250112,0.15530231118197824,0.17961376125686848,0.5675257939310355,-0.43864301144825363
2025-04-05 23:00:00,356,356,35.657460674157306,102.7193820224719,2.8808523991175115,779.863552822156,0.18876775493444423,0.21241494644008552,0.5556939151855049,-0.43247311637003744
2025-04-06 00:00:00,360,358,37.197393854748604,106.57821229050279,2.8674316429439313,776.2381688975755,0.517569415600918,0.5003748728811508,-0.01894408898285948,-0.4828018507077042
2025-04-06 01:00:00,359,359,32.25869080779945,92.6142061281337,2.870331697989901,819.1813731924072,-0.5369268338739686,-0.5416699718096447,0.10522788926044864,0.11334938886421572
2025-04-06 02:00:00,354,342,26.34857602339181,75.36842105263158,2.857205079132059,745.373320997807,-1.7988358441704704,-1.8286130755015706,-0.4568160048681303,-0.9112774998073278
2025-04-06 03:00:00,360,360,35.18493333333333,101.39527777777779,2.881904620341656,744.0174560546875,0.08787521210763302,0.1136054797316713,0.6007469879308558,-0.9301000487951332
2025-04-06 04:00:00,353,353,35.42089518413597,102.10651558073654,2.8826916885769016,778.8036322661229,0.13825703995295008,0.16668062717178334,0.6344469757703111,-0.44718727111705286
2025-04-06 05:00:00,359,356,37.92490449438202,108.87584269662922,2.8734251737058867,778.6699609649315,0.6729051856712438,0.6718323967370889,0.23768158176375295,-0.44904293869493844
2025-04-06 06:00:00,354,354,33.49383615819209,96.12090395480227,2.869647742985075,806.0127103126655,-0.2732025064212445,-0.27998744677497717,0.0759429120333037,-0.0694621834945707
2025-04-06 07:00:00,358,337,26.922732937685456,77.23738872403561,2.846944238066883,778.4642966069524,-1.676243676352903,-1.6891439214325408,-0.8961555737062105,-0.45189803681717544
2025-04-06 08:00:00,360,354,32.83453672316384,94.4542372881356,2.874353476980864,726.3248756538003,-0.4139740358914499,-0.40436016529312396,0.2774288459489077,-1.1757140850649923
2025-04-06 09:00:00,357,357,35.44261344537815,102.09635854341737,2.8806983102592865,778.2662963867188,0.1428942543809647,0.1659226721656977,0.5490962754691008,-0.45464673893817714
2025-04-06 10:00:00,356,356,35.4831011235955,102.22303370786517,2.880934845687263,778.9808342751493,0.1515390553386815,0.17537563290836164,0.5592240390980415,-0.44472729638832936
2025-04-06 11:00:00,356,348,35.02585344827586,100.95603448275861,2.876645833952445,771.2299520558324,0.053908978348422336,0.080827550116229,0.3755809484052591,-0.5523275120382314
2025-04-06 12:00:00,358,347,38.430095100864555,110.11873198847262,2.8587314107688386,755.5461406432929,0.7807718856411604,0.7645813087632833,-0.39146289405127277,-0.7700551774123527
2025-04-06 13:00:00,357,327,39.43341590214067,112.67981651376148,2.8565397848005323,896.4617457025278,0.9949977688149572,0.9556987356222427,-0.48530198597891944,1.1861801341011926
2025-04-06 14:00:00,336,260,26.601992307692306,77.67692307692307,2.8368157276683155,788.5036268967849,-1.7447272009071726,-1.656344272022104,-1.32982912572922,-0.31252885617417764
